p_val	avg_log2FC	pct.1	pct.2	p_val_adj	Gene
3.528955243031144e-21	2.925648140676156	0.909	0.058	6.81688284296326e-17	Tfpi
4.0813089892427294e-21	1.2260934744203325	0.727	0.024	7.88386457452018e-17	Gcnt4
4.435840516592844e-21	2.042649351928885	0.818	0.039	8.568713125902397e-17	Tead2
5.046918050341881e-21	3.2409187972062314	0.909	0.058	9.749131597845413e-17	Pcolce2
1.5571565573709933e-20	5.255430782835264	1	0.092	3.0079593218735477e-16	Slc7a11
5.7499134796917e-20	1.6446871018621059	0.545	0.01	1.1107107868720457e-15	Rspo1
5.850392000463351e-20	2.3202300803158735	0.818	0.043	1.1301202227295055e-15	Pdgfc
6.384278553295559e-20	2.238622774394993	0.727	0.029	1.2332510881401031e-15	Tgm2
1.3432675159176272e-19	1.535441178487872	0.727	0.029	2.5947898604980806e-15	Bmp5
1.3711718046554655e-19	2.190405211406774	0.818	0.043	2.6486925750529625e-15	Pcsk9
1.410565008546976e-19	3.7195290018383886	1	0.092	2.7247884270101936e-15	Sorcs1
1.9793646646158378e-19	1.3410086854066017	0.636	0.019	3.823538722638414e-15	Gfpt2
2.749487823336723e-19	2.7220826562925335	0.909	0.068	5.3111856283395474e-15	Mdfic
2.9584136550669314e-19	2.567261040142102	0.909	0.063	5.714767657492791e-15	Slc7a2
5.738168014004393e-19	1.2780428750184019	0.455	0.005	1.1084419152652286e-14	Bdh2
5.738168014004393e-19	2.309176865230558	0.455	0.005	1.1084419152652286e-14	Afp
7.833018530706919e-19	1.8784044664424604	0.455	0.005	1.5131041895766555e-14	Rgs4
7.833018530706919e-19	0.974032912029116	0.455	0.005	1.5131041895766555e-14	Erbb2
9.147748815226712e-19	1.3680486421338167	0.455	0.005	1.7670706386373442e-14	Ajuba
9.147748815226712e-19	1.7130699215265768	0.455	0.005	1.7670706386373442e-14	Adamtsl3
1.067998728295359e-18	1.2696268311767662	0.455	0.005	2.063053143448145e-14	Lef1
2.1258283193980613e-18	3.041803650828863	0.727	0.039	4.106462564581235e-14	Nqo1
2.6484791899744285e-18	1.3068255685455865	0.364	0	5.1160672512736035e-14	Gm13261
2.6484791899744285e-18	1.3696275096927137	0.364	0	5.1160672512736035e-14	Adh7
2.6484791899744285e-18	1.1400588166211785	0.364	0	5.1160672512736035e-14	Gm19610
2.6484791899744285e-18	2.1016590115575067	0.364	0	5.1160672512736035e-14	Ano1
3.4783878555722035e-18	3.557198598021366	1	0.101	6.719201820608825e-14	Pakap-1
4.979687412484889e-18	2.6408584960709827	0.909	0.072	9.619262174697059e-14	Hspb1
7.294546688355929e-18	1.596178885811535	0.545	0.014	1.409087583789715e-13	Runx3
1.0576904329158675e-17	1.7145865349082485	0.545	0.014	2.0431406092635814e-13	Iqgap2
1.0576904329158675e-17	1.472558628915302	0.545	0.014	2.0431406092635814e-13	Cd109
1.2148515127424904e-17	1.461144365751702	0.636	0.024	2.346728667164669e-13	Fzd7
1.2148515127424904e-17	1.4673323759875045	0.636	0.024	2.346728667164669e-13	Dzip1l
2.6352824024804315e-17	1.803637559132512	1	0.092	5.090575016871449e-13	Pdzrn3
3.4567443237800526e-17	2.781438683618595	0.727	0.043	6.677393010245928e-13	Nav3
3.9451835359526274e-17	2.4606080434891715	0.909	0.077	7.620911036399691e-13	Plaur
4.7646811181506945e-17	1.6158327242796682	0.727	0.039	9.203934515931697e-13	Kcns3
5.0723693155686734e-17	2.8004332964090257	0.818	0.058	9.798295806884007e-13	Cyp1b1
5.943300331657692e-17	3.741181076501048	1	0.116	1.1480673250663163e-12	Maml2
1.1501830353170755e-16	4.212899970547735	1	0.13	2.2218085693219946e-12	Mgst1
1.7917616098083204e-16	2.156227700761848	0.636	0.029	3.4611459016667327e-12	Akr1b8
1.9161574310599668e-16	2.9141530397278266	0.727	0.048	3.701441309578538e-12	Cat
1.9797526499972092e-16	1.6001091025974141	0.636	0.029	3.824288193999609e-12	Ifitm1
2.5721027697176857e-16	1.2930940338416779	0.455	0.01	4.968530920263654e-12	Ankrd34a
3.2216908483452793e-16	2.183049722356831	0.818	0.063	6.223340211748576e-12	Heg1
3.7450021442743483e-16	3.2147644421781023	1	0.126	7.234220642094758e-12	Cd44
4.187015196881694e-16	2.447735744794718	0.818	0.068	8.088057255816368e-12	Emp1
4.403173306480645e-16	2.2524610567552985	0.909	0.082	8.505609876128662e-12	Gnai1
4.812352066972534e-16	2.9724355869578813	0.818	0.072	9.296020487770845e-12	Msrb3
4.828737484548982e-16	1.4182653951797326	0.636	0.029	9.327672198903269e-12	Fam129a
5.24688298529508e-16	3.2493923917184158	1	0.135	1.0135403862694506e-11	Fbn2
5.376080653770353e-16	1.765145547236524	1	0.106	1.0384974998888192e-11	Metrn
6.097498813746582e-16	2.1133393772943765	1	0.111	1.1778538458514272e-11	Inf2
6.1723325842865315e-16	1.5995907549332142	0.545	0.019	1.1923094853066293e-11	Plat
7.422273633602355e-16	1.4143843278910517	0.455	0.01	1.433760597802967e-11	Eya4
7.885258656677345e-16	1.2025126539508875	0.636	0.029	1.5231954147103628e-11	Fgl2
9.011635206610025e-16	1.4937906108654921	0.727	0.043	1.7407775728608584e-11	Tinagl1
1.3369928511439338e-15	1.0586045358621607	0.545	0.019	2.582669090554737e-11	Syde1
1.4456093932080052e-15	3.2613111708357767	1	0.126	2.7924836648599035e-11	Gpc3
1.5651254062956195e-15	3.5914475408301954	0.818	0.072	3.023352747341248e-11	Pde10a
2.6175395854882485e-15	3.1497038118269405	0.909	0.101	5.0563012172876494e-11	Anxa3
3.3325647219993267e-15	1.4901915582112453	0.727	0.048	6.4375152734861e-11	Ccbe1
3.9710625013742e-15	2.5543668285671295	0.818	0.077	7.670901433904542e-11	Ahnak
6.195283443465725e-15	1.7337569418138332	1	0.111	1.196742902774274e-10	Rab13
9.384735456380294e-15	2.100151421066389	0.636	0.039	1.8128493481089814e-10	Trim47
1.155437192057219e-14	1.6153347069045583	0.727	0.053	2.23195802389693e-10	Slc12a4
1.1781518423278239e-14	0.7435424482869508	0.364	0.005	2.2758359138246574e-10	1700102P08Rik
1.1781518423278239e-14	1.5330771131077283	0.364	0.005	2.2758359138246574e-10	Ptchd1
1.3663718527212833e-14	1.0537532645694099	0.364	0.005	2.639420507901703e-10	Fmo2
1.3663718527212833e-14	0.8853724829768428	0.364	0.005	2.639420507901703e-10	Pkn3
1.4550000291671095e-14	1.9343148892574904	0.636	0.039	2.8106235563421055e-10	Pmp22
1.5841033487595928e-14	0.7187787171157609	0.364	0.005	3.0600124387989053e-10	Gm20528
1.5841033487595928e-14	0.8424764857208098	0.364	0.005	3.0600124387989053e-10	Gsta2
3.178996732288023e-14	1.825757108465789	0.636	0.039	6.140867987760774e-10	Ehd2
3.1935017031251294e-14	3.4613965461295493	0.455	0.014	6.168887239926813e-10	Cbr3
3.4258973890793724e-14	1.9884927134972203	0.909	0.097	6.617805986484624e-10	Rbms2
3.68969684663995e-14	3.6345351239427997	1	0.184	7.12738739865439e-10	Msn
3.7257479710653156e-14	4.19108024846507	1	0.174	7.19702735570687e-10	S100a10
4.0274356324640155e-14	1.895909848888644	0.455	0.014	7.779797411230739e-10	Tgfbi
4.8020301387842066e-14	3.122840237414497	0.909	0.126	9.276081619089452e-10	Lpl
4.8415951201503266e-14	1.082517398485682	0.273	0	9.352509293594386e-10	Gm35330
4.8415951201503266e-14	0.7195581479448441	0.273	0	9.352509293594386e-10	Gm10371
4.8415951201503266e-14	0.7689094089669815	0.273	0	9.352509293594386e-10	Nes
4.8415951201503266e-14	0.8619441615917527	0.273	0	9.352509293594386e-10	Gm3776
4.8415951201503266e-14	0.699603593613142	0.273	0	9.352509293594386e-10	Gpc4
4.8415951201503266e-14	0.769603200577329	0.273	0	9.352509293594386e-10	C430049B03Rik
4.8415951201503266e-14	0.7313904112479084	0.273	0	9.352509293594386e-10	Dusp9
5.074605981477681e-14	1.410159551357125	0.455	0.014	9.802616374420436e-10	Fgf1
5.5236291541419516e-14	2.038953201377657	0.818	0.077	1.0669994437056007e-9	Axl
9.659058218653447e-14	1.6674592807931294	0.636	0.039	1.8658402760972864e-9	Fbxl7
1.0736301934051041e-13	2.3355153806503073	0.909	0.106	2.0739314446006395e-9	Abcc4
1.1237003555897018e-13	1.7201025318552585	0.909	0.097	2.170651976892627e-9	Rnd3
1.2590607188847142e-13	2.328599641179601	0.909	0.111	2.4321275906696025e-9	Nabp1
1.7553879401017013e-13	2.1969699387502772	0.545	0.029	3.3908828838944563e-9	Gsta4
2.2582940357369264e-13	1.5568593791061789	0.727	0.058	4.3623465888330205e-9	Oaf
2.807319253225712e-13	2.3869603318893806	0.818	0.082	5.422898601456108e-9	Fut9
3.6354974847326784e-13	2.3021886271102674	0.727	0.068	7.022690491258115e-9	Runx2
4.031094570454e-13	1.528546670371347	0.545	0.029	7.786865381745992e-9	Tiam2
4.031094570454e-13	1.2576000764347064	0.545	0.029	7.786865381745992e-9	P4ha3
4.0413092152746817e-13	1.3343416468444664	0.727	0.058	7.806597011146102e-9	Pex11a
4.592147254115549e-13	1.3959737976495763	0.636	0.043	8.870650850775006e-9	Dlc1
5.810049179365783e-13	1.382355734256801	0.545	0.029	1.1223271999780883e-8	Ptger4
6.583966414673805e-13	3.148313208325819	1	0.198	1.271824792322539e-8	Tubb6
6.968892396188854e-13	0.8830752944385343	0.545	0.029	1.346180944171801e-8	Ttc23
8.322461295676505e-13	2.4203375497954096	0.818	0.092	1.6076498484858306e-8	Smad3
8.624405031641229e-13	2.3032040873925466	1	0.164	1.6659763199621362e-8	Il13ra1
1.012664743769968e-12	1.0329456678901454	0.818	0.077	1.956164485540447e-8	St6galnac3
1.11223706805505e-12	1.191522116085276	0.455	0.019	2.14850834436194e-8	Sh3bp1
1.2768287598115744e-12	1.516820230532622	0.909	0.106	2.4664501153280183e-8	Cnn2
1.659826859521725e-12	3.322984558494193	1	0.213	3.206287544538116e-8	Ccnd1
1.67795542434591e-12	1.5459270532084048	0.455	0.019	3.2413064932089945e-8	Rspo3
1.67795542434591e-12	1.4902083780903572	0.455	0.019	3.2413064932089945e-8	Foxd1
1.858703933681699e-12	1.0905282593111663	0.455	0.019	3.590458388692938e-8	Pon2
1.858703933681699e-12	1.457748882059486	0.455	0.019	3.590458388692938e-8	Pde3a
2.1979959521675927e-12	2.41251293555977	0.909	0.126	4.245868780802139e-8	P3h2
2.4250558804507743e-12	2.621128584093589	0.909	0.164	4.684480444266761e-8	Oat
2.434590988581773e-12	1.3030223203435571	0.818	0.082	4.702899412643411e-8	Ly75
2.458339198147028e-12	1.5124648165080354	0.636	0.048	4.7487738290606136e-8	Hunk
2.523372641235991e-12	1.2864353362080116	0.455	0.019	4.874398931075564e-8	Acot1
2.5302040055749366e-12	1.317911601939581	0.364	0.01	4.887595077569105e-8	Ahrr
2.5302040055749366e-12	1.4547341616811618	0.364	0.01	4.887595077569105e-8	Il33
2.8131643803891134e-12	1.6011476980104666	0.818	0.087	5.43418963359765e-8	Cited1
3.2081102029874067e-12	1.9310512215091393	0.545	0.034	6.197106479110773e-8	Wwtr1
3.237685850393659e-12	0.8860636543899756	0.364	0.01	6.254237757205431e-8	Ephb4
3.237685850393659e-12	1.9331820295554303	0.364	0.01	6.254237757205431e-8	Osgin1
3.782689102671388e-12	0.764386575013078	0.455	0.019	7.30702053963032e-8	Adamts12
4.501080371227887e-12	1.0852734969938296	0.545	0.034	8.694736953100909e-8	Pdgfrb
5.2827547294948265e-12	0.7672611783057448	0.364	0.01	1.0204697310965156e-7	Gm30108
5.2827547294948265e-12	0.9356105535559927	0.364	0.01	1.0204697310965156e-7	Cdc42ep1
5.4418665707138935e-12	2.0184007604534355	1	0.184	1.0512053654648028e-7	Bag3
8.09731147035742e-12	2.043408383678368	0.545	0.034	1.5641576567289426e-7	Gjb3
8.347853818445532e-12	1.3389910493766575	0.818	0.087	1.6125549221091235e-7	Adamts10
1.5909614422905278e-11	1.8674923577594573	0.455	0.024	3.0732602180726126e-7	Epha4
2.2205706665705182e-11	1.6484070427172102	0.818	0.097	4.28947635661427e-7	Dusp18
2.2541807975359515e-11	3.2209776425819996	0.909	0.155	4.3544010466001977e-7	Emp3
2.3686596604607116e-11	2.295439471555758	0.909	0.14	4.5755398661119565e-7	Pakap
2.5033867944083935e-11	2.889246400745809	1	0.275	4.835792270758693e-7	Smpdl3b
2.528805205840653e-11	1.4985510383636795	0.455	0.024	4.884893016122389e-7	Spon2
2.5647284169447983e-11	4.1275054724672735	1	0.285	4.954285883012267e-7	Anxa2
2.7158641086230674e-11	1.523317483736223	1	0.159	5.246234698627179e-7	Cth
2.7728899913648822e-11	2.060568351372937	0.455	0.024	5.356391596319543e-7	Fads3
2.8231736657164908e-11	1.726057240465506	0.545	0.039	5.453524570064545e-7	Morrbid
3.30623795486307e-11	1.941530967409932	0.727	0.082	6.386659857408992e-7	Lix1l
4.383791256247184e-11	1.326677528954833	0.455	0.024	8.468169569692686e-7	Grip1os3
4.431626561230346e-11	1.7522425971418525	0.909	0.126	8.56057302832866e-7	Itgb5
4.801749876675123e-11	1.6880566507878472	0.455	0.024	9.275540236773336e-7	Car12
6.095270122310432e-11	1.4287561753426405	0.727	0.072	1.1774233295267062e-6	Bhlhe40
6.876782042758145e-11	2.0677103300248616	0.727	0.087	1.3283879871995908e-6	Trip10
7.550562578783378e-11	0.9202675213539564	0.455	0.024	1.4585421733435852e-6	Insyn1
9.945283224699194e-11	1.0868063680056823	0.727	0.072	1.921130360515143e-6	Fbln1
1.0320917861460989e-10	2.0539901204926707	1	0.222	1.993691703298419e-6	Wwc2
1.0670629224499627e-10	0.8822966300586126	0.273	0.005	2.061245447296593e-6	Itga2
1.0670629224499627e-10	0.7559327971520018	0.273	0.005	2.061245447296593e-6	Rin1
1.0670629224499627e-10	0.5862110614930036	0.273	0.005	2.061245447296593e-6	Gm26614
1.1365803470338157e-10	2.0149468161434783	1	0.208	2.1955322563652217e-6	Podxl
1.226391316448227e-10	1.7434922702613866	0.273	0.005	2.3690201059830403e-6	Rcan2
1.4088956293767474e-10	0.8994657522440375	0.273	0.005	2.7215636872670627e-6	Flvcr2
1.4088956293767474e-10	0.5518431209124857	0.273	0.005	2.7215636872670627e-6	Vdr
1.4088956293767474e-10	0.5786149832440053	0.273	0.005	2.7215636872670627e-6	Gldc
1.6178539690428232e-10	0.6432380946260037	0.273	0.005	3.1252085120000217e-6	Gm37634
1.6178539690428232e-10	0.6708872917061086	0.273	0.005	3.1252085120000217e-6	Ppp1r14c
1.6178539690428232e-10	0.659878779266672	0.273	0.005	3.1252085120000217e-6	Gm29237
1.6178539690428232e-10	0.6814519287556133	0.273	0.005	3.1252085120000217e-6	Map6d1
1.6178539690428232e-10	0.741481459434175	0.273	0.005	3.1252085120000217e-6	Gm13481
1.6178539690428232e-10	0.5862262250026133	0.273	0.005	3.1252085120000217e-6	Fgfr3
1.628041339769441e-10	0.9273671821938625	0.364	0.014	3.144887456032629e-6	Tlr4
1.728563175259093e-10	1.5322901134732985	0.909	0.13	3.33906548564799e-6	Grik3
1.7597066594136892e-10	1.95360930941126	1	0.164	3.3992253539894234e-6	Mir100hg
1.8082131453994677e-10	1.1201572220101794	0.364	0.014	3.492925332968152e-6	Xlr3b
1.9578808285964083e-10	2.398593356085103	1	0.232	3.782038396599682e-6	Fkbp9
2.0033931232604678e-10	1.9592508591865996	0.545	0.043	3.8699544962022455e-6	Mmp16
2.0549250221272711e-10	1.1360192514790952	0.636	0.058	3.96949866524325e-6	Fzd4
2.0570579071942262e-10	1.3201170468750025	0.818	0.106	3.973618759327087e-6	Ston1
2.4736852821866915e-10	1.3631175380839222	0.364	0.014	4.778417859600032e-6	Hist1h3d
2.7600096337912463e-10	1.555274320735499	0.909	0.145	5.331510609594551e-6	Tigar
2.8049849176863825e-10	1.9952230545869685	0.545	0.048	5.418389365494785e-6	Kirrel
2.9910379515684e-10	1.8812034632097878	0.727	0.097	5.777788011044678e-6	Relb
3.37639197274286e-10	0.8337555245466461	0.364	0.014	6.522176373747383e-6	Bmp6
3.420930596301872e-10	2.225133844775069	0.636	0.072	6.608211632876325e-6	Ier3
3.4596554578470985e-10	2.531807237300135	0.545	0.048	6.68301644792324e-6	Rerg
4.0121756722958706e-10	1.6612175629008432	0.909	0.145	7.750319746173934e-6	Fam53b
4.3225226688526393e-10	2.341233274259168	0.727	0.101	8.349817039422644e-6	Sgk1
5.246719114946871e-10	2.1896240361014794	0.545	0.048	1.013508731434287e-5	Wnt4
5.912496839550006e-10	3.788114583132608	1	0.391	1.1421170144958748e-5	Pgd
6.022447203678178e-10	1.8375210283780001	0.545	0.048	1.1633561263345135e-5	Adamts20
6.022447203678178e-10	1.4346681545961755	0.545	0.048	1.1633561263345135e-5	Jcad
6.250133629513186e-10	1.7152693148020526	0.818	0.121	1.2073383132130621e-5	Satb2
6.487767727344837e-10	2.8758672713947417	0.818	0.164	1.2532420918912023e-5	Hmox1
6.672555928124184e-10	2.3315848808943227	0.818	0.135	1.2889376286357486e-5	Antxr1
7.451999246995365e-10	0.9556538900977056	0.455	0.029	1.4395026945420947e-5	Abcb4
7.576918672799481e-10	2.2566020710075403	1	0.271	1.4636333800246758e-5	Lrrk1
7.64708037541424e-10	1.1709622402509374	0.636	0.063	1.4771865161187687e-5	Lpar6
8.064255318228525e-10	2.8781091795302127	0.818	0.135	1.5577721998222042e-5	Fhl1
8.487252235100077e-10	2.294650174018609	1	0.271	1.6394825142542817e-5	St6galnac4
8.563452228725452e-10	0.5866929636531846	0.182	0	1.6542020670228955e-5	Gli1
8.563452228725452e-10	1.1752665715302277	0.182	0	1.6542020670228955e-5	Myocd
8.563452228725452e-10	0.3371367822669846	0.182	0	1.6542020670228955e-5	Cd300ld
8.563452228725452e-10	0.3714664960506098	0.182	0	1.6542020670228955e-5	Cbr2
8.563452228725452e-10	0.6039823399593853	0.182	0	1.6542020670228955e-5	Aldh3a1
8.563452228725452e-10	0.4376830507527161	0.182	0	1.6542020670228955e-5	Gm45716
8.563452228725452e-10	0.3714664960506098	0.182	0	1.6542020670228955e-5	Phospho1
8.563452228725452e-10	0.5762058974576996	0.182	0	1.6542020670228955e-5	Prcd
8.563452228725452e-10	0.5775969096233511	0.182	0	1.6542020670228955e-5	Bdkrb1
8.563452228725452e-10	1.1997095682870085	0.182	0	1.6542020670228955e-5	Gja3
8.563452228725452e-10	0.40916791321179646	0.182	0	1.6542020670228955e-5	Gm45338
8.563452228725452e-10	0.36293794267189305	0.182	0	1.6542020670228955e-5	Bvht
8.563452228725452e-10	0.4324824926839126	0.182	0	1.6542020670228955e-5	Fas
8.563452228725452e-10	0.5254316482645773	0.182	0	1.6542020670228955e-5	Lef1os1
8.563452228725452e-10	0.5908184068163349	0.182	0	1.6542020670228955e-5	Gm19619
8.563452228725452e-10	0.9409320185825898	0.182	0	1.6542020670228955e-5	Cxcl5
8.563452228725452e-10	1.8929524338579191	0.182	0	1.6542020670228955e-5	Cxcl15
8.563452228725452e-10	0.34159811825401	0.182	0	1.6542020670228955e-5	Tmed6
8.563452228725452e-10	0.5392030285587976	0.182	0	1.6542020670228955e-5	Gsta1
8.9342994664622e-10	2.6896765606271327	0.636	0.077	1.725838627936503e-5	Ccnd2
8.99401367889804e-10	2.6333182674888405	1	0.396	1.7373736223527344e-5	Tspan4
1.07082417400187e-9	2.7855595775339608	0.727	0.106	2.0685110569194123e-5	Igfbp2
1.2809646755700045e-9	2.2575107866379174	1	0.266	2.474439463798578e-5	Adgrg6
1.3284464264768452e-9	0.8821642634897966	0.636	0.063	2.5661599620253217e-5	Arhgap31
1.3838701147264097e-9	1.5710368997688262	0.818	0.116	2.6732219006170056e-5	Mob3b
1.3838701147264097e-9	1.2751222048534536	0.818	0.116	2.6732219006170056e-5	Zfp984
1.3962791581545148e-9	2.3874170234374903	1	0.222	2.6971924498070763e-5	Bmpr1b
1.4035890880494732e-9	1.7099038485969675	1	0.188	2.7113130413851674e-5	Slc35e4
1.4776353365207011e-9	1.254384652755441	0.636	0.068	2.8543481795570383e-5	Fam149a
1.7654216507241273e-9	1.3897942997062929	0.727	0.092	3.410265002703797e-5	Galnt10
1.7850985839465737e-9	1.14345349302698	0.545	0.048	3.448274934609596e-5	Shisa8
1.7850985839465737e-9	1.0158590536275878	0.545	0.048	3.448274934609596e-5	Cped1
2.0100692233304174e-9	2.352339687636112	1	0.3	3.882850718707367e-5	Flna
2.0833963749646402e-9	4.201698735600169	1	0.415	4.024496777519196e-5	Vim
2.1371681193207568e-9	1.8531545092288835	0.727	0.097	4.128367656091906e-5	Atoh8
2.180597516059117e-9	1.3242608575045216	0.727	0.092	4.2122602217713964e-5	Kank2
2.2207739851011144e-9	3.2087427459413496	1	0.435	4.289869107019823e-5	Fkbp11
2.2917590317080713e-9	2.4330317101030916	1	0.343	4.426990921550481e-5	Anxa5
2.3117729466362335e-9	1.4018937141072525	0.818	0.121	4.4656518010172125e-5	Tnfrsf19
2.980114388727536e-9	1.117241363560768	0.455	0.034	5.756686964704981e-5	Osr1
3.102167769587534e-9	1.3668438065510622	0.364	0.019	5.9924574805122395e-5	Gjc1
3.7246760621672908e-9	1.3945804943378801	0.364	0.019	7.194956749288555e-5	Itga1
3.726943441525501e-9	1.9386312521675266	1	0.304	7.199336645994811e-5	Spr
3.736493864673276e-9	1.2121677101505337	0.455	0.034	7.217785198389367e-5	Fzd2
3.9683305673620296e-9	1.5510408217128913	0.727	0.106	7.665624156973232e-5	Plin2
4.027889543703406e-9	1.1114086310940992	0.455	0.034	7.78067423157187e-5	Bcl6
4.787615571676261e-9	1.6908852261228735	0.818	0.14	9.248236999807034e-5	Frk
5.12806576966665e-9	1.7124041231539913	0.727	0.101	9.905884647265068e-5	Samd4
5.16812928760232e-9	2.085447350048027	1	0.314	9.983275344861401e-5	S100a11
5.229100162332056e-9	1.8819020590559643	0.909	0.188	1.0101052783576832e-4	Hspb8
5.305107679458878e-9	3.00606198244623	0.909	0.261	1.0247876504410716e-4	Srxn1
5.3552812571513e-9	0.7744790670067498	0.364	0.019	1.0344796804439166e-4	Tmem37
5.430981533182148e-9	1.2974561308937136	0.455	0.034	1.0491027027647955e-4	A630012P03Rik
5.647973314846969e-9	2.686481805414715	1	0.391	1.091019005228989e-4	Mtap
5.746320571681292e-9	1.6122504674767297	0.545	0.053	1.1100167448316751e-4	Rgcc
6.518682484172739e-9	1.4343736475792186	0.545	0.053	1.259213895467648e-4	Samd5
7.423758959618561e-9	1.9904596606661236	0.636	0.087	1.4340475182295174e-4	Nhsl2
7.962162080052267e-9	2.263800470500539	1	0.3	1.5380508490036966e-4	Cd151
8.225156823452137e-9	2.2932520442318207	1	0.348	1.5888535435862493e-4	Nfix
8.91785313974441e-9	1.019908309654194	0.545	0.053	1.722661691004428e-4	Pttg1
9.302311239820195e-9	1.2733476833071484	0.818	0.13	1.796927462196067e-4	Snx7
9.464260472623227e-9	1.9905546391120705	1	0.3	1.8282111954966287e-4	Pinx1
9.626165026311776e-9	2.462584196055654	0.455	0.039	1.8594862981326457e-4	Prrx2
1.0205012558824766e-8	2.098600534554152	1	0.353	1.97130227598818e-4	Ftl1-ps1
1.0663721571472489e-8	1.874454774408836	1	0.266	2.0599110959613408e-4	Rrp12
1.0885026745227666e-8	2.6551891827069563	1	0.343	2.1026606163756283e-4	Ptchd4
1.1291561510754084e-8	1.0917258030898214	0.818	0.121	2.1811909370323665e-4	P3h1
1.1749172093969246e-8	1.3353757375968978	1	0.203	2.2695875733920394e-4	Poglut2
1.2087930473705207e-8	2.1952241681961353	1	0.444	2.3350255296056348e-4	Arhgap10
1.477760455436308e-8	1.6405595021658586	0.909	0.164	2.854589871766316e-4	Pparg
1.5127609049546967e-8	1.1011652499980036	0.727	0.101	2.9222002401009875e-4	Zbtb16
1.5461369446620218e-8	0.6137093610049309	0.273	0.01	2.9866727360036276e-4	Efna4
1.6686751169119633e-8	2.0913436126407285	0.909	0.275	3.2233797233388394e-4	Avpi1
1.7259064724281498e-8	0.8927158841240619	0.273	0.01	0.00033339335327894567	Gm34455
1.7259064724281498e-8	0.6023021870597818	0.273	0.01	0.00033339335327894567	Tcea3
1.7259064724281498e-8	0.641578753032682	0.273	0.01	0.00033339335327894567	Slc37a2
1.9061986396396644e-8	1.2681527266140828	0.909	0.159	3.6822039121919397e-4	Fndc4
1.925906883603619e-8	0.6450858599378821	0.273	0.01	3.720274327057111e-4	Slc1a2
1.925906883603619e-8	0.595046935251331	0.273	0.01	3.720274327057111e-4	Map3k6
1.925906883603619e-8	0.4740606977469848	0.273	0.01	3.720274327057111e-4	Anpep
1.963960726949928e-8	1.2317218368547007	0.909	0.164	3.793782936249176e-4	Snhg9
2.1093777732064555e-8	1.96772622160902	0.909	0.213	4.07468504450291e-4	Tubb2a
2.1483353055177643e-8	0.7784575359878199	0.273	0.01	4.1499393096686653e-4	Tlr2
2.1483353055177643e-8	0.6406131757912452	0.273	0.01	4.1499393096686653e-4	Dysf
2.1483353055177643e-8	0.7148519365519652	0.273	0.01	4.1499393096686653e-4	Lipc
2.29967699537884e-8	1.788065284680468	0.727	0.13	4.442286051973305e-4	Eno3
2.3689033599251794e-8	-5.122735607196351	0.273	1	4.576010620367469e-4	Tmem163
2.3707543308633752e-8	1.7409847637061366	1	1	4.579586140928782e-4	Ncl
2.3707543308633752e-8	2.95046552234291	1	1	4.579586140928782e-4	Fth1
2.3707543308633752e-8	2.4794298781782116	1	1	4.579586140928782e-4	Ftl1
2.4339445013328527e-8	1.6876780049791174	0.909	0.188	4.7016505932246717e-4	Enoph1
2.438569108604364e-8	1.5751066477159923	1	1	4.71058394709105e-4	Hspd1
2.7611262798144438e-8	2.3005791396048916	1	0.459	5.333667634717562e-4	Tnfrsf12a
2.80121061630542e-8	-5.771145033307269	0.091	0.995	5.41109854751718e-4	Ptprn2
2.9282635874477765e-8	2.1022967725389012	1	0.329	5.65652677187287e-4	Piezo1
3.069220780778063e-8	2.1644781110167584	0.909	0.251	5.928813782228985e-4	Phlda1
3.1351567300665104e-8	2.3655255088237874	1	0.952	6.056182255469478e-4	Tpm1
3.139624090890583e-8	1.6635490157328103	0.818	0.155	6.064811856373339e-4	Sh3pxd2b
3.218240381070355e-8	-7.410926082680039	0	0.99	6.216674944113604e-4	Ascl1
3.228948538700331e-8	1.4573075282334358	1	1	6.237359892207429e-4	Hspe1
3.240677900276502e-8	1.3421403861771712	0.818	0.14	6.260017499964119e-4	Map2k3os
3.3118169695099394e-8	-5.367192956458297	0.091	0.99	6.397436840002349e-4	Ccn3
3.350804505569014e-8	1.077115457265402	0.455	0.039	6.472749063407665e-4	Relt
3.353513472975911e-8	1.1696430379381852	0.364	0.024	6.477981975747567e-4	Ccdc141
3.415520171757392e-8	1.3221030837075285	0.909	0.174	6.597760315783754e-4	Plod2
3.468916874590287e-8	1.836069166460112	1	0.903	6.700906726646058e-4	Lyar
3.5864919547464474e-8	0.9082677862901116	0.455	0.039	6.928026508983712e-4	Ptrh1
3.7122997389305094e-8	1.167799780773234	1	1	7.171049405692065e-4	Npm1
3.921713070753202e-8	-4.641233847464269	0.455	0.99	7.57557313877396e-4	Hes6
3.9227031022827284e-8	1.4174011895278764	1	0.966	7.577485582679547e-4	C1qbp
3.924683820195284e-8	1.120123155994921	1	1	7.58131173547123e-4	Prdx1
3.941843414899053e-8	0.8196042998999293	0.364	0.024	7.614458924560501e-4	Rel
3.9623358285876517e-8	2.862393977877854	1	0.889	7.654044120082767e-4	Gclm
4.081147878954825e-8	-5.305542661494753	0.182	0.986	7.883553357777035e-4	Cplx2
4.083247358058973e-8	1.987491157205932	1	0.894	7.887608921562518e-4	Lrrc59
4.107054307483851e-8	0.9281567768273471	0.455	0.039	7.933596805766556e-4	Rassf9
